B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,回る,蝶,羽,216,0.216
踊り子,回る,蝶,舞う,230,0.23
踊り子,回る,蝶,美しさ,97,0.097
踊り子,回る,蝶,女性,158,0.158
踊り子,回る,蝶,花,40,0.04
踊り子,回る,蝶,空,81,0.081
踊り子,回る,蝶,飛ぶ,39,0.039
踊り子,回る,蝶,儚さ,26,0.026
踊り子,回る,NA,NA,113,0.113
踊り子,舞台,蝶,舞う,406,0.406
踊り子,舞台,蝶,花,236,0.236
踊り子,舞台,蝶,羽,115,0.115
踊り子,舞台,蝶,美しさ,39,0.039
踊り子,舞台,蝶,女性,24,0.024
踊り子,舞台,蝶,飛ぶ,40,0.04
踊り子,舞台,蝶,儚さ,14,0.014
踊り子,舞台,蝶,空,13,0.013
踊り子,舞台,NA,NA,113,0.113
舞台,回る,舞う,羽,193,0.193
舞台,回る,花,舞う,186,0.186
舞台,回る,舞う,美しさ,24,0.024
舞台,回る,羽,女性,57,0.057
舞台,回る,舞う,女性,70,0.07
舞台,回る,美しさ,花,6,0.006
舞台,回る,羽,舞う,9,0.009
舞台,回る,舞う,空,60,0.06
舞台,回る,舞う,飛ぶ,32,0.032
舞台,回る,花,飛ぶ,5,0.005
舞台,回る,羽,美しさ,44,0.044
舞台,回る,女性,羽,4,0.004
舞台,回る,舞う,花,26,0.026
舞台,回る,飛ぶ,舞う,19,0.019
舞台,回る,美しさ,羽,6,0.006
舞台,回る,花,女性,17,0.017
舞台,回る,美しさ,儚さ,16,0.016
舞台,回る,飛ぶ,美しさ,18,0.018
舞台,回る,花,羽,11,0.011
舞台,回る,女性,舞う,8,0.008
舞台,回る,儚さ,女性,12,0.012
舞台,回る,飛ぶ,羽,1,0.001
舞台,回る,羽,空,4,0.004
舞台,回る,美しさ,空,6,0.006
舞台,回る,女性,花,7,0.007
舞台,回る,美しさ,舞う,2,0.002
舞台,回る,空,美しさ,6,0.006
舞台,回る,空,舞う,6,0.006
舞台,回る,花,美しさ,3,0.003
舞台,回る,美しさ,女性,2,0.002
舞台,回る,飛ぶ,花,1,0.001
舞台,回る,花,儚さ,5,0.005
舞台,回る,女性,美しさ,1,0.001
舞台,回る,花,空,9,0.009
舞台,回る,女性,儚さ,3,0.003
舞台,回る,女性,空,1,0.001
舞台,回る,舞う,儚さ,1,0.001
舞台,回る,儚さ,空,1,0.001
舞台,回る,儚さ,美しさ,1,0.001
舞台,回る,飛ぶ,儚さ,1,0.001
舞台,回る,羽,飛ぶ,1,0.001
舞台,回る,空,羽,1,0.001
舞台,回る,美しさ,飛ぶ,1,0.001
舞台,回る,NA,NA,113,0.113
