B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,夜,蝶,空,340,0.34
踊り子,夜,蝶,儚さ,397,0.397
踊り子,夜,蝶,飛ぶ,23,0.023
踊り子,夜,蝶,花,16,0.016
踊り子,夜,蝶,美しさ,24,0.024
踊り子,夜,蝶,女性,55,0.055
踊り子,夜,蝶,舞う,9,0.009
踊り子,夜,蝶,羽,6,0.006
踊り子,夜,NA,NA,130,0.13
踊り子,回る,蝶,美しさ,104,0.104
踊り子,回る,蝶,女性,252,0.252
踊り子,回る,蝶,舞う,108,0.108
踊り子,回る,蝶,羽,204,0.204
踊り子,回る,蝶,飛ぶ,69,0.069
踊り子,回る,蝶,空,90,0.09
踊り子,回る,蝶,花,28,0.028
踊り子,回る,蝶,儚さ,15,0.015
踊り子,回る,NA,NA,130,0.13
回る,夜,美しさ,空,74,0.074
回る,夜,女性,空,208,0.208
回る,夜,舞う,儚さ,79,0.079
回る,夜,羽,空,1,0.001
回る,夜,飛ぶ,儚さ,52,0.052
回る,夜,空,儚さ,41,0.041
回る,夜,羽,儚さ,181,0.181
回る,夜,花,空,22,0.022
回る,夜,美しさ,飛ぶ,18,0.018
回る,夜,女性,儚さ,36,0.036
回る,夜,空,花,3,0.003
回る,夜,美しさ,儚さ,6,0.006
回る,夜,飛ぶ,美しさ,5,0.005
回る,夜,羽,美しさ,12,0.012
回る,夜,儚さ,空,13,0.013
回る,夜,儚さ,飛ぶ,1,0.001
回る,夜,空,女性,43,0.043
回る,夜,舞う,空,22,0.022
回る,夜,美しさ,女性,1,0.001
回る,夜,飛ぶ,花,6,0.006
回る,夜,舞う,美しさ,4,0.004
回る,夜,羽,花,5,0.005
回る,夜,女性,舞う,3,0.003
回る,夜,羽,女性,5,0.005
回る,夜,飛ぶ,女性,6,0.006
回る,夜,女性,美しさ,2,0.002
回る,夜,花,儚さ,2,0.002
回る,夜,儚さ,羽,1,0.001
回る,夜,美しさ,舞う,3,0.003
回る,夜,花,羽,1,0.001
回る,夜,空,美しさ,1,0.001
回る,夜,空,舞う,2,0.002
回る,夜,美しさ,花,1,0.001
回る,夜,女性,飛ぶ,1,0.001
回る,夜,花,舞う,1,0.001
回る,夜,女性,羽,2,0.002
回る,夜,舞う,花,1,0.001
回る,夜,花,飛ぶ,2,0.002
回る,夜,美しさ,羽,1,0.001
回る,夜,舞う,羽,1,0.001
回る,夜,舞う,飛ぶ,1,0.001
回る,夜,NA,NA,130,0.13
