B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,夜,蝶,空,524,0.524
踊り子,夜,蝶,儚さ,313,0.313
踊り子,夜,蝶,美しさ,31,0.031
踊り子,夜,蝶,舞う,17,0.017
踊り子,夜,蝶,羽,20,0.02
踊り子,夜,蝶,花,14,0.014
踊り子,夜,蝶,女性,24,0.024
踊り子,夜,蝶,飛ぶ,5,0.005
踊り子,夜,NA,NA,52,0.052
踊り子,揺れる,蝶,美しさ,70,0.07
踊り子,揺れる,蝶,舞う,65,0.065
踊り子,揺れる,蝶,女性,212,0.212
踊り子,揺れる,蝶,儚さ,304,0.304
踊り子,揺れる,蝶,羽,223,0.223
踊り子,揺れる,蝶,花,28,0.028
踊り子,揺れる,蝶,空,31,0.031
踊り子,揺れる,蝶,飛ぶ,15,0.015
踊り子,揺れる,NA,NA,52,0.052
揺れる,夜,美しさ,空,52,0.052
揺れる,夜,舞う,儚さ,57,0.057
揺れる,夜,女性,空,188,0.188
揺れる,夜,儚さ,空,256,0.256
揺れる,夜,羽,美しさ,8,0.008
揺れる,夜,美しさ,舞う,3,0.003
揺れる,夜,儚さ,羽,16,0.016
揺れる,夜,羽,儚さ,196,0.196
揺れる,夜,女性,羽,3,0.003
揺れる,夜,花,儚さ,6,0.006
揺れる,夜,女性,儚さ,13,0.013
揺れる,夜,空,美しさ,1,0.001
揺れる,夜,儚さ,舞う,7,0.007
揺れる,夜,女性,美しさ,3,0.003
揺れる,夜,美しさ,儚さ,14,0.014
揺れる,夜,花,空,20,0.02
揺れる,夜,空,儚さ,19,0.019
揺れる,夜,羽,花,11,0.011
揺れる,夜,飛ぶ,儚さ,8,0.008
揺れる,夜,儚さ,女性,8,0.008
揺れる,夜,羽,女性,5,0.005
揺れる,夜,舞う,空,6,0.006
揺れる,夜,飛ぶ,美しさ,4,0.004
揺れる,夜,儚さ,美しさ,13,0.013
揺れる,夜,空,花,3,0.003
揺れる,夜,空,女性,8,0.008
揺れる,夜,飛ぶ,女性,3,0.003
揺れる,夜,羽,舞う,1,0.001
揺れる,夜,女性,舞う,5,0.005
揺れる,夜,羽,空,2,0.002
揺れる,夜,儚さ,飛ぶ,4,0.004
揺れる,夜,美しさ,飛ぶ,1,0.001
揺れる,夜,舞う,美しさ,2,0.002
揺れる,夜,花,舞う,1,0.001
揺れる,夜,花,羽,1,0.001
揺れる,夜,NA,NA,52,0.052
